Nome do Veэculo;;Nome da Conta;;Data do Recebimento;;Data da Posiчуo;Posiчуo;Igniчуo;Latitude;Longitude;;Aчуo;;Velocidade;Nэvel da Bateria (%);;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:41:48;;12/02/2024 04:45:41;"31,94 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 49' 05'' Sul;62А 20' 39'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:41:48;;12/02/2024 04:43:40;"31,88 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 49' 02'' Sul;62А 20' 37'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:41:48;;12/02/2024 04:41:39;"31,81 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 49' 02'' Sul;62А 20' 35'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:41:48;;12/02/2024 04:39:37;"31,76 Km O De CODAJAS, AM, 1,0 Km/h";Ligada;03А 49' 01'' Sul;62А 20' 33'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 04:56:47;;12/02/2024 04:37:37;"31,70 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 49' 01'' Sul;62А 20' 31'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:41:48;;12/02/2024 04:36:40;"31,66 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 49' 01'' Sul;62А 20' 30'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:58;;12/02/2024 04:34:39;"31,58 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 48' 59'' Sul;62А 20' 27'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 04:40:57;;12/02/2024 04:32:38;"31,45 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 48' 60'' Sul;62А 20' 23'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:58;;12/02/2024 04:30:41;"31,37 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 48' 58'' Sul;62А 20' 20'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:58;;12/02/2024 04:28:40;"31,30 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 48' 56'' Sul;62А 20' 18'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:58;;12/02/2024 04:26:39;"31,24 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 48' 54'' Sul;62А 20' 16'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:58;;12/02/2024 04:24:38;"31,18 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 48' 52'' Sul;62А 20' 13'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 04:28:27;;12/02/2024 04:22:37;"31,07 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 48' 52'' Sul;62А 20' 10'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:58;;12/02/2024 04:21:41;"31,04 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 48' 51'' Sul;62А 20' 09'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:58;;12/02/2024 04:19:40;"31,02 Km O De CODAJAS, AM, 1,0 Km/h";Ligada;03А 48' 48'' Sul;62А 20' 08'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 04:20:07;;12/02/2024 04:17:38;"30,99 Km O De CODAJAS, AM, 1,0 Km/h";Ligada;03А 48' 48'' Sul;62А 20' 07'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:58;;12/02/2024 04:15:41;"30,95 Km O De CODAJAS, AM, 0,0 Km/h";Ligada;03А 48' 48'' Sul;62А 20' 06'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:58;;12/02/2024 04:13:39;"30,92 Km O De CODAJAS, AM, 1,0 Km/h";Ligada;03А 48' 47'' Sul;62А 20' 05'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:58;;12/02/2024 04:11:38;"30,88 Km O De CODAJAS, AM, 1,0 Km/h";Ligada;03А 48' 46'' Sul;62А 20' 03'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:58;;12/02/2024 04:09:37;"30,85 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 48' 43'' Sul;62А 20' 02'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 04:12:37;;12/02/2024 04:07:37;"30,82 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 48' 42'' Sul;62А 20' 01'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:58;;12/02/2024 04:06:40;"30,79 Km O De CODAJAS, AM, 1,0 Km/h";Ligada;03А 48' 42'' Sul;62А 19' 60'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:58;;12/02/2024 04:04:39;"30,77 Km O De CODAJAS, AM, 1,0 Km/h";Ligada;03А 48' 40'' Sul;62А 19' 59'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 04:05:57;;12/02/2024 04:02:38;"30,74 Km O De CODAJAS, AM, 1,0 Km/h";Ligada;03А 48' 40'' Sul;62А 19' 58'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:58;;12/02/2024 04:00:41;"30,74 Km O De CODAJAS, AM, 1,0 Km/h";Ligada;03А 48' 38'' Sul;62А 19' 58'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:08;;12/02/2024 03:58:40;"30,70 Km O De CODAJAS, AM, 0,0 Km/h";Ligada;03А 48' 38'' Sul;62А 19' 57'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:08;;12/02/2024 03:56:39;"30,66 Km O De CODAJAS, AM, 1,0 Km/h";Ligada;03А 48' 37'' Sul;62А 19' 55'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:08;;12/02/2024 03:54:38;"30,63 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 48' 35'' Sul;62А 19' 54'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 04:05:07;;12/02/2024 03:52:38;"30,59 Km O De CODAJAS, AM, 1,0 Km/h";Ligada;03А 48' 34'' Sul;62А 19' 53'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:08;;12/02/2024 03:51:41;"30,57 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 48' 33'' Sul;62А 19' 52'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:08;;12/02/2024 03:49:38;"30,49 Km O De CODAJAS, AM, 1,0 Km/h";Ligada;03А 48' 32'' Sul;62А 19' 49'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 04:05:57;;12/02/2024 03:47:37;"30,48 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 48' 30'' Sul;62А 19' 49'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:08;;12/02/2024 03:45:40;"30,48 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 48' 28'' Sul;62А 19' 48'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:08;;12/02/2024 03:43:39;"30,40 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 48' 28'' Sul;62А 19' 46'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:08;;12/02/2024 03:41:38;"30,30 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 48' 26'' Sul;62А 19' 42'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:08;;12/02/2024 03:39:37;"30,20 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 48' 24'' Sul;62А 19' 39'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 04:00:57;;12/02/2024 03:37:37;"30,14 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 48' 22'' Sul;62А 19' 37'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:08;;12/02/2024 03:36:40;"30,10 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 48' 21'' Sul;62А 19' 35'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:40:08;;12/02/2024 03:34:39;"30,06 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 48' 19'' Sul;62А 19' 34'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 03:33:27;;12/02/2024 03:32:38;"30,00 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 48' 16'' Sul;62А 19' 31'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:39:18;;12/02/2024 03:30:41;"29,93 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 48' 15'' Sul;62А 19' 29'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:39:18;;12/02/2024 03:28:40;"29,83 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 48' 13'' Sul;62А 19' 25'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:39:18;;12/02/2024 03:26:38;"29,77 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 48' 11'' Sul;62А 19' 23'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:39:18;;12/02/2024 03:24:37;"29,71 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 48' 07'' Sul;62А 19' 21'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 03:24:16;;12/02/2024 03:22:37;"29,68 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 48' 05'' Sul;62А 19' 20'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:39:18;;12/02/2024 03:21:40;"29,66 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 48' 04'' Sul;62А 19' 19'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:39:18;;12/02/2024 03:19:38;"29,61 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 48' 02'' Sul;62А 19' 17'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 03:21:47;;12/02/2024 03:17:37;"29,54 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 48' 00'' Sul;62А 19' 14'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:39:18;;12/02/2024 03:15:40;"29,46 Km O De CODAJAS, AM, 4,0 Km/h";Ligada;03А 47' 58'' Sul;62А 19' 11'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:39:18;;12/02/2024 03:13:39;"29,39 Km O De CODAJAS, AM, 4,0 Km/h";Ligada;03А 47' 55'' Sul;62А 19' 09'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:39:18;;12/02/2024 03:11:38;"29,37 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 47' 52'' Sul;62А 19' 08'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:39:18;;12/02/2024 03:09:37;"29,36 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 47' 50'' Sul;62А 19' 07'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 03:10:56;;12/02/2024 03:07:36;"29,26 Km O De CODAJAS, AM, 4,0 Km/h";Ligada;03А 47' 49'' Sul;62А 19' 03'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:39:18;;12/02/2024 03:06:41;"29,20 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 47' 48'' Sul;62А 19' 01'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:39:18;;12/02/2024 03:04:40;"29,13 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 47' 46'' Sul;62А 18' 59'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 03:03:27;;12/02/2024 03:02:39;"29,09 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 47' 44'' Sul;62А 18' 57'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:38:28;;12/02/2024 03:00:42;"29,10 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 47' 42'' Sul;62А 18' 57'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:38:28;;12/02/2024 02:58:40;"29,12 Km O De CODAJAS, AM, 0,0 Km/h";Ligada;03А 47' 41'' Sul;62А 18' 58'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:38:28;;12/02/2024 02:56:39;"29,12 Km O De CODAJAS, AM, 0,0 Km/h";Ligada;03А 47' 41'' Sul;62А 18' 58'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:38:28;;12/02/2024 02:54:38;"29,12 Km O De CODAJAS, AM, 0,0 Km/h";Ligada;03А 47' 41'' Sul;62А 18' 57'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 02:54:16;;12/02/2024 02:52:38;"29,12 Km O De CODAJAS, AM, 1,0 Km/h";Ligada;03А 47' 40'' Sul;62А 18' 57'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:38:28;;12/02/2024 02:51:41;"29,12 Km O De CODAJAS, AM, 1,0 Km/h";Ligada;03А 47' 39'' Sul;62А 18' 57'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:38:28;;12/02/2024 02:49:39;"29,15 Km O De CODAJAS, AM, 1,0 Km/h";Ligada;03А 47' 39'' Sul;62А 18' 58'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 02:48:27;;12/02/2024 02:47:38;"29,17 Km O De CODAJAS, AM, 0,0 Km/h";Ligada;03А 47' 39'' Sul;62А 18' 59'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:38:28;;12/02/2024 02:45:41;"29,17 Km O De CODAJAS, AM, 0,0 Km/h";Ligada;03А 47' 38'' Sul;62А 18' 59'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:38:28;;12/02/2024 02:43:40;"29,16 Km O De CODAJAS, AM, 1,0 Km/h";Ligada;03А 47' 38'' Sul;62А 18' 58'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:38:28;;12/02/2024 02:41:39;"29,16 Km O De CODAJAS, AM, 0,0 Km/h";Ligada;03А 47' 38'' Sul;62А 18' 59'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:38:28;;12/02/2024 02:39:38;"29,17 Km O De CODAJAS, AM, 0,0 Km/h";Ligada;03А 47' 39'' Sul;62А 18' 59'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 02:40:57;;12/02/2024 02:37:37;"29,17 Km O De CODAJAS, AM, 0,0 Km/h";Ligada;03А 47' 39'' Sul;62А 18' 59'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:37:38;;12/02/2024 02:36:40;"29,15 Km O De CODAJAS, AM, 1,0 Km/h";Ligada;03А 47' 40'' Sul;62А 18' 58'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:37:38;;12/02/2024 02:34:39;"29,08 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 47' 39'' Sul;62А 18' 56'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 02:33:27;;12/02/2024 02:32:37;"29,01 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 47' 39'' Sul;62А 18' 54'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:37:38;;12/02/2024 02:30:40;"28,95 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 47' 38'' Sul;62А 18' 51'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:37:38;;12/02/2024 02:28:39;"28,92 Km O De CODAJAS, AM, 1,0 Km/h";Ligada;03А 47' 36'' Sul;62А 18' 50'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:37:38;;12/02/2024 02:26:38;"28,91 Km O De CODAJAS, AM, 0,0 Km/h";Ligada;03А 47' 35'' Sul;62А 18' 50'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:37:38;;12/02/2024 02:24:37;"28,90 Km O De CODAJAS, AM, 1,0 Km/h";Ligada;03А 47' 34'' Sul;62А 18' 49'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 02:25:56;;12/02/2024 02:22:37;"28,84 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 47' 33'' Sul;62А 18' 47'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:37:38;;12/02/2024 02:21:39;"28,78 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 47' 32'' Sul;62А 18' 45'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:37:38;;12/02/2024 02:19:38;"28,66 Km O De CODAJAS, AM, 4,0 Km/h";Ligada;03А 47' 32'' Sul;62А 18' 41'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 02:18:26;;12/02/2024 02:17:37;"28,55 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 47' 31'' Sul;62А 18' 37'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:37:38;;12/02/2024 02:15:40;"28,47 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 47' 29'' Sul;62А 18' 34'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:37:38;;12/02/2024 02:13:39;"28,41 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 47' 28'' Sul;62А 18' 32'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:37:38;;12/02/2024 02:11:38;"28,42 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 47' 25'' Sul;62А 18' 32'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:37:38;;12/02/2024 02:09:36;"28,39 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 47' 24'' Sul;62А 18' 31'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 02:09:16;;12/02/2024 02:07:36;"28,25 Km O De CODAJAS, AM, 4,0 Km/h";Ligada;03А 47' 23'' Sul;62А 18' 26'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:37:38;;12/02/2024 02:06:40;"28,18 Km O De CODAJAS, AM, 4,0 Km/h";Ligada;03А 47' 22'' Sul;62А 18' 24'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:36:48;;12/02/2024 02:04:39;"28,08 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 47' 21'' Sul;62А 18' 20'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 02:03:27;;12/02/2024 02:02:38;"28,03 Km O De CODAJAS, AM, 3,0 Km/h";Ligada;03А 47' 18'' Sul;62А 18' 18'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:36:48;;12/02/2024 02:00:41;"28,00 Km O De CODAJAS, AM, 2,0 Km/h";Ligada;03А 47' 16'' Sul;62А 18' 16'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:36:48;;12/02/2024 01:58:40;"27,91 Km ONO De CODAJAS, AM, 4,0 Km/h";Ligada;03А 47' 14'' Sul;62А 18' 13'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:36:48;;12/02/2024 01:56:39;"27,80 Km ONO De CODAJAS, AM, 3,0 Km/h";Ligada;03А 47' 12'' Sul;62А 18' 09'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:36:48;;12/02/2024 01:54:38;"27,71 Km ONO De CODAJAS, AM, 4,0 Km/h";Ligada;03А 47' 11'' Sul;62А 18' 06'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 01:54:17;;12/02/2024 01:52:36;"27,59 Km ONO De CODAJAS, AM, 5,0 Km/h";Ligada;03А 47' 09'' Sul;62А 18' 01'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:36:48;;12/02/2024 01:51:39;"27,53 Km ONO De CODAJAS, AM, 4,0 Km/h";Ligada;03А 47' 08'' Sul;62А 17' 59'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:36:48;;12/02/2024 01:49:37;"27,41 Km ONO De CODAJAS, AM, 4,0 Km/h";Ligada;03А 47' 06'' Sul;62А 17' 55'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;12/02/2024 01:48:26;;12/02/2024 01:47:36;"27,31 Km ONO De CODAJAS, AM, 5,0 Km/h";Ligada;03А 47' 04'' Sul;62А 17' 51'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:36:48;;12/02/2024 01:45:39;"27,24 Km ONO De CODAJAS, AM, 2,0 Km/h";Ligada;03А 47' 01'' Sul;62А 17' 48'' Oeste;;Ver no mapa;;2;-;;;
